model,conflict_type_idx,sample_id,non_thinking_behavior_judge_model,non_thinking_constraint_judge_model,non_thinking_behavior_label,non_thinking_constraint_label,non_thinking_behavior_label_name,non_thinking_constraint_label_name,thinking_behavior_judge_model,thinking_constraint_judge_model,thinking_behavior_label,thinking_constraint_label,thinking_behavior_label_name,thinking_constraint_label_name,constraint_switched,behavior_switched
Qwen/Qwen3.5-4B,7,24,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,25,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,26,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,27,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,28,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,29,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,30,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,31,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,32,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,33,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,34,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,35,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,36,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,37,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,38,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,39,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,40,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,41,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,42,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,43,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,44,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,45,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,46,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,47,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,48,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,49,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,50,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,51,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,52,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,53,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,54,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,55,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,2.0,,org_constraint,False,False
Qwen/Qwen3.5-4B,7,56,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,57,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,58,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,59,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,60,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,61,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,62,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,63,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,64,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,65,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,66,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,67,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,68,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,2.0,,org_constraint,True,False
Qwen/Qwen3.5-4B,7,69,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,2.0,,org_constraint,True,False
Qwen/Qwen3.5-4B,7,70,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,71,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,72,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,73,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,74,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,75,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,76,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,77,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,78,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,79,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,80,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,81,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,82,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,83,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,84,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,85,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,7,86,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,87,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,88,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,89,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,90,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,91,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,92,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,93,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,2.0,,org_constraint,True,False
Qwen/Qwen3.5-4B,7,94,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,95,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,96,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,97,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,7,98,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,7,99,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,7,100,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,1,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,2,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,3,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,4,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,5,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,10,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,2.0,,org_constraint,True,False
Qwen/Qwen3.5-4B,8,11,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,12,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,13,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,14,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,15,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,16,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,17,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,18,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,19,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,20,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,21,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,22,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,23,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,8,24,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,25,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,26,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,27,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,28,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,29,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,30,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,31,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,8,32,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,33,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,34,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,2.0,,org_constraint,False,False
Qwen/Qwen3.5-4B,8,35,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,36,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,37,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,8,38,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,39,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,40,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,41,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,42,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,44,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,45,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,49,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,50,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,2.0,,org_constraint,False,False
Qwen/Qwen3.5-4B,8,51,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
Qwen/Qwen3.5-4B,8,53,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,1.0,,new_constraint,True,False
Qwen/Qwen3.5-4B,8,54,,gpt-4o-2024-11-20,,2.0,,org_constraint,,gpt-4o-2024-11-20,,-1.0,,neither,True,False
Qwen/Qwen3.5-4B,8,55,,gpt-4o-2024-11-20,,1.0,,new_constraint,,gpt-4o-2024-11-20,,1.0,,new_constraint,False,False
Qwen/Qwen3.5-4B,8,56,,gpt-4o-2024-11-20,,-1.0,,neither,,gpt-4o-2024-11-20,,-1.0,,neither,False,False
google/gemma-4-12B-it,1,1,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,2,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,3,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,4,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,5,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,6,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,7,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,8,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,9,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,10,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,False,False
google/gemma-4-12B-it,1,11,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,False,True
google/gemma-4-12B-it,1,12,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,13,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,14,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,False,True
google/gemma-4-12B-it,1,15,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,16,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,17,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,False,True
google/gemma-4-12B-it,1,18,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,4.0,,other,,False,True
google/gemma-4-12B-it,1,19,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,20,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,21,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,22,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,23,gpt-4o-2024-11-20,,2.0,,asks_for_clarification_without_answering,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,24,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,25,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,26,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,True
google/gemma-4-12B-it,1,27,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,28,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,29,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,30,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,31,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,32,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,33,gpt-4o-2024-11-20,,2.0,,asks_for_clarification_without_answering,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,34,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,35,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,36,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,37,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,38,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,False,False
google/gemma-4-12B-it,1,39,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,True
google/gemma-4-12B-it,1,40,gpt-4o-2024-11-20,,3.0,,self_resolves_conflict_and_answers,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,41,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,42,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,43,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,False,False
google/gemma-4-12B-it,1,44,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,45,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,46,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
google/gemma-4-12B-it,1,47,gpt-4o-2024-11-20,,1.0,,direct_answer_without_acknowledging_conflict,,gpt-4o-2024-11-20,,-1.0,,parse_failed,,False,True
